FID_1,ObjectID,STATUS_1,ST_NUMBER,ST_NAME,CERT_RESID,CERT_TOURI,REPORTED_R,REPORTED_T,VACANT_RES,VACANT_TOU,TOTAL_UNIT,AVG_RENT,SERVICES,MAPBLKLOT,AFF_100_LA,FID_1_1,OBJECTID_1,FIPSSTCO,TRT2000,STFID,TRACTID,STATE,COUNTY,BOS,PD,NHOOD,Shape_Leng,Shape_Area,LOGRECNO,FID_2,object_id,state_fp,county_fp,tractce,name,neighborhood,date_data_,time_data_,sup_dist_2,sup_dist_3,date_dat_2,time_dat_2,geoid
452,494,Non-Profit,422,VALENCIA ST,80,0,0,0,0,0,0,0,,3555004,Y,64,65,6075,20200,6075020200,202,6,75,6,08 - Mission,Mission,8630.843769,3658768.626,18853,145,96,6,75,20201,202.01,Mission,7/8/2022,12:00.0,8,8,7/8/2022,09:48.1,6075020201
453,495,Non-Profit,504,VALENCIA ST,63,0,0,0,0,0,0,0,,3568001,,64,65,6075,20200,6075020200,202,6,75,6,08 - Mission,Mission,8630.843769,3658768.626,18853,145,96,6,75,20201,202.01,Mission,7/8/2022,12:00.0,8,8,7/8/2022,09:48.1,6075020201
426,33,For Profit,3032,16TH ST,18,3,21,0,0,0,21,650,Yes,3554012,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
427,34,For Profit,3061,16TH ST,20,5,0,0,20,5,25,0,Yes,3569078,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
429,210,For Profit,179,JULIAN AV,27,0,15,0,12,0,27,1200,Yes,3554040,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
433,254,For Profit,1906,MISSION ST,28,0,0,0,0,0,0,0,,3554002,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
434,255,For Profit,1941,MISSION ST,39,19,0,0,5,0,59,500,Yes,3553022,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
435,256,For Profit,2030,MISSION ST,13,24,13,3,0,21,37,961.53,Yes,3569004,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
436,257,For Profit,2032,MISSION ST,18,4,16,3,2,1,22,765,Yes,3569005,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
437,258,For Profit,2042,MISSION ST,12,0,12,0,0,0,12,868,Yes,3569007,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
438,259,For Profit,2056,MISSION ST,20,2,14,0,6,2,22,811.5,Yes,3569011,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
439,260,For Profit,2072,MISSION ST,16,0,0,0,0,0,0,0,,3569014,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
440,261,For Profit,2084,MISSION ST,50,0,37,0,12,0,49,518,Yes,3569015,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
441,392,For Profit,447,VALENCIA ST,42,30,41,15,1,15,72,840.52,Yes,3554057,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
442,394,For Profit,559,VALENCIA ST,63,0,58,0,5,0,63,500,Yes,3569041,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
443,421,Non-Profit,3048,16TH ST,87,7,0,0,0,0,0,0,,3554013,Y,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
444,484,Non-Profit,520,SOUTH VAN NESS,188,60,0,0,0,0,0,0,,3570002,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
445,493,Non-Profit,405,VALENCIA ST,47,22,0,0,0,0,0,0,,3554029,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,146,95,6,75,20102,201.02,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075020102
424,31,For Profit,20,12TH ST,71,85,55,0,16,85,156,600,Yes,3505001,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,147,94,6,75,20101,201.01,Mission,7/8/2022,12:00.0,9,6,7/8/2022,09:48.1,6075020101
425,32,For Profit,215,14TH ST,13,0,13,0,0,0,13,800,Yes,3548088,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,147,94,6,75,20101,201.01,Mission,7/8/2022,12:00.0,9,6,7/8/2022,09:48.1,6075020101
428,128,For Profit,94,DUBOCE AV,20,0,18,0,0,0,18,666.7,Yes,3513022,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,147,94,6,75,20101,201.01,Mission,7/8/2022,12:00.0,9,6,7/8/2022,09:48.1,6075020101
430,236,For Profit,1657,MARKET ST,19,35,17,24,2,11,54,677.94,Yes,3504046,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,147,94,6,75,20101,201.01,Mission,7/8/2022,12:00.0,9,6,7/8/2022,09:48.1,6075020101
431,237,For Profit,1693,MARKET ST,26,36,0,0,0,0,0,0,,3504038,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,147,94,6,75,20101,201.01,Mission,7/8/2022,12:00.0,9,6,7/8/2022,09:48.1,6075020101
432,248,For Profit,45,MCCOPPIN ST,9,0,0,0,0,0,0,0,,3513057,,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,147,94,6,75,20101,201.01,Mission,7/8/2022,12:00.0,9,6,7/8/2022,09:48.1,6075020101
446,501,Non-Profit,37,WOODWARD ST,59,0,0,0,0,0,0,0,,3532064,Y,63,64,6075,20100,6075020100,201,6,75,6,08 - Mission,Mission,10322.13197,4813910.946,18852,147,94,6,75,20101,201.01,Mission,7/8/2022,12:00.0,9,6,7/8/2022,09:48.1,6075020101
415,23,For Profit,219,06TH ST,19,0,18,0,1,0,19,1250,Yes,3732123,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,148,91,6,75,17804,178.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017804
416,24,For Profit,226,06TH ST,11,30,11,30,0,0,41,24.24,Yes,3731003,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,148,91,6,75,17804,178.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017804
419,152,For Profit,917,FOLSOM ST,57,0,49,0,8,0,57,490,Yes,3753145,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,148,91,6,75,17804,178.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017804
420,153,For Profit,1040,FOLSOM ST,38,10,48,0,0,0,48,1250,,3731019,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,148,91,6,75,17804,178.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017804
421,186,For Profit,995,HOWARD ST,50,2,50,0,0,0,52,650,Yes,3732124,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,148,91,6,75,17804,178.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017804
422,458,Non-Profit,1011,HOWARD ST,55,2,0,0,0,0,0,0,,3731117,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,148,91,6,75,17804,178.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017804
417,27,For Profit,205,09TH ST,32,0,0,0,0,0,0,0,,3729082,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,149,90,6,75,17803,178.03,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017803
418,28,For Profit,251,09TH ST,16,4,18,0,2,0,20,700,Yes,3729057,,61,62,6075,17800,6075017800,178,6,75,6,09 - South of Market,South of Market,14844.42717,7793939.61,18848,149,90,6,75,17803,178.03,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017803
413,187,For Profit,1554,HOWARD ST,35,0,30,0,5,0,35,465,Yes,3511018,,60,61,6075,17700,6075017700,177,6,75,6,08 - Mission,Mission,15573.15539,9686456.774,18847,151,88,6,75,17700,177,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075017700
414,420,Non-Profit,2791,16TH ST,86,0,0,0,0,0,0,0,,3572019,,60,61,6075,17700,6075017700,177,6,75,6,08 - Mission,Mission,15573.15539,9686456.774,18847,151,88,6,75,17700,177,Mission,7/8/2022,12:00.0,9,9,7/8/2022,09:48.1,6075017700
379,7,For Profit,20,06TH ST,43,15,26,7,17,8,58,700,Yes,3703002,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
382,10,For Profit,42,06TH ST,21,7,20,3,2,3,28,540,Yes,3703005,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
384,12,For Profit,48,06TH ST,41,0,41,0,0,0,41,657,,3703006,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
385,13,For Profit,68,06TH ST,29,0,0,0,0,0,0,0,,3703027,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
398,232,For Profit,1139,MARKET ST,31,63,25,33,6,30,94,650,Yes,3702045,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
402,252,For Profit,1018,MISSION ST,65,2,0,0,0,0,0,0,,3703081,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
404,413,Non-Profit,34,06TH ST,120,84,0,0,0,0,0,0,,3703004,Y,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
406,415,Non-Profit,74,06TH ST,167,21,0,0,0,0,0,0,,3703028,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
410,423,Non-Profit,88,6TH ST,180,0,0,0,0,0,0,0,,3703029,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,153,87,6,75,17604,176.04,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017604
395,25,For Profit,80,09TH ST,21,6,13,4,8,2,27,1323.08,Yes,3508018,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,154,86,6,75,17603,176.03,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017603
396,26,For Profit,81,09TH ST,20,0,0,0,0,0,0,0,,3701023,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,154,86,6,75,17603,176.03,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017603
397,29,For Profit,120,10TH ST,8,0,0,0,0,0,0,0,,3510059,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,154,86,6,75,17603,176.03,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017603
403,253,For Profit,1288,MISSION ST,81,28,78,16,3,8,105,743,Yes,3701022,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,154,86,6,75,17603,176.03,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017603
412,497,Non-Profit,42,WASHBURN,24,0,0,0,0,0,0,0,,3509044,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,154,86,6,75,17603,176.03,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017603
377,5,For Profit,54,04TH ST,81,87,12,45,59,52,168,859.48,Yes,3705004,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
378,6,For Profit,44,05TH ST,70,0,43,0,27,0,70,700,,3704003,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
380,8,For Profit,37,06TH ST,10,6,5,4,5,2,16,500,Yes,3704053,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
381,9,For Profit,41,06TH ST,14,0,13,0,1,0,14,840,Yes,3704052,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
383,11,For Profit,45,06TH ST,15,0,9,0,6,0,15,700,Yes,3704051,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
386,14,For Profit,93,06TH ST,29,0,21,0,7,0,28,424.23,Yes,3704025,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
387,15,For Profit,102,06TH ST,14,0,14,0,0,0,14,550,Yes,3726001,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
388,16,For Profit,106,06TH ST,100,32,0,0,0,0,0,0,,3726002,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
389,17,For Profit,135,06TH ST,21,30,0,0,0,0,0,0,,3725064,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
390,18,For Profit,136,06TH ST,12,0,12,0,0,0,12,1537.5,Yes,3726005,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
391,19,For Profit,149,06TH ST,51,0,51,0,51,0,0,0,,3725063,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
392,20,For Profit,152,06TH ST,15,0,15,0,0,0,15,600,Yes,3726008,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
393,21,For Profit,170,06TH ST,25,0,25,0,0,0,25,570,Yes,3726009,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
394,22,For Profit,170,06TH ST,25,0,0,0,0,0,0,0,,3726009,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
399,249,For Profit,481,MINNA ST,49,29,17,0,32,29,78,4200,Yes,3725066,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
400,250,For Profit,936,MISSION ST,124,32,0,0,0,0,0,0,,3704013,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
401,251,For Profit,948,MISSION ST,40,16,50,0,0,6,56,600,Yes,3704017,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
405,414,Non-Profit,51,06TH ST,63,17,0,0,0,0,0,0,,3704050,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
407,416,Non-Profit,125,06TH ST,65,29,0,0,0,0,0,0,,3725079,Y,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
408,417,Non-Profit,172,06TH ST,10,15,0,0,0,0,0,0,,3726010,Y,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
409,418,Non-Profit,175,06TH ST,26,103,0,0,0,0,0,0,,3725026,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
411,470,Non-Profit,1095,MISSION ST,14,58,0,0,0,0,0,0,,3726105,,58,59,6075,17601,6075017601,176.01,6,75,6,04 - Downtown,South of Market,13040.73881,6719862.572,18845,155,85,6,75,17602,176.02,South of Market,7/8/2022,12:00.0,6,6,7/8/2022,09:48.1,6075017602
375,97,For Profit,182,CARL ST,11,0,8,0,3,0,11,971,Yes,1267029,,57,58,6075,17100,6075017100,171,6,75,5,06 - Buena Vista,Haight-Ashbury,11050.5346,6546554.699,18844,156,84,6,75,17102,171.02,Haight Ashbury,7/8/2022,12:00.0,5,8,7/8/2022,09:48.1,6075017102
376,98,For Profit,198,CARL ST,28,0,28,0,0,0,28,1200,Yes,1267030,,57,58,6075,17100,6075017100,171,6,75,5,06 - Buena Vista,Haight-Ashbury,11050.5346,6546554.699,18844,156,84,6,75,17102,171.02,Haight Ashbury,7/8/2022,12:00.0,5,8,7/8/2022,09:48.1,6075017102
374,46,For Profit,949,ASHBURY ST,9,0,7,0,2,0,9,1148,Yes,1269030,,57,58,6075,17100,6075017100,171,6,75,5,06 - Buena Vista,Haight-Ashbury,11050.5346,6546554.699,18844,157,83,6,75,17101,171.01,Haight Ashbury,7/8/2022,12:00.0,5,8,7/8/2022,09:48.1,6075017101
371,240,For Profit,2160,MARKET ST,56,4,47,4,9,0,57,1543,Yes,3542014,,55,56,6075,16900,6075016900,169,6,75,8,06 - Buena Vista,Castro/Upper Market,8692.304581,3247874.639,18842,159,81,6,75,16900,169,Castro/Upper Market,7/8/2022,12:00.0,8,8,7/8/2022,09:48.1,6075016900
372,241,For Profit,2162,MARKET ST,23,12,31,2,0,2,35,834.05,Yes,3542015,,55,56,6075,16900,6075016900,169,6,75,8,06 - Buena Vista,Castro/Upper Market,8692.304581,3247874.639,18842,159,81,6,75,16900,169,Castro/Upper Market,7/8/2022,12:00.0,8,8,7/8/2022,09:48.1,6075016900
373,242,For Profit,2306,MARKET ST,16,0,16,0,0,0,16,595,,3562001,,55,56,6075,16900,6075016900,169,6,75,8,06 - Buena Vista,Castro/Upper Market,8692.304581,3247874.639,18842,159,81,6,75,16900,169,Castro/Upper Market,7/8/2022,12:00.0,8,8,7/8/2022,09:48.1,6075016900
367,239,For Profit,1876,MARKET ST,26,4,0,0,0,0,0,0,,871005,,54,55,6075,16800,6075016800,168,6,75,8,06 - Buena Vista,Western Addition,10001.56222,4809944.966,18841,160,80,6,75,16802,168.02,Hayes Valley,7/8/2022,12:00.0,5,5,7/8/2022,09:48.1,6075016802
368,450,Non-Profit,20,FRANKLIN ST aka 1580 Market St,23,0,0,0,0,0,0,0,,836010,,54,55,6075,16800,6075016800,168,6,75,8,06 - Buena Vista,Western Addition,10001.56222,4809944.966,18841,160,80,6,75,16802,168.02,Hayes Valley,7/8/2022,12:00.0,5,5,7/8/2022,09:48.1,6075016802
369,475,Non-Profit,111,PAGE ST,2,0,0,0,0,0,0,0,,853019,Y,54,55,6075,16800,6075016800,168,6,75,8,06 - Buena Vista,Western Addition,10001.56222,4809944.966,18841,160,80,6,75,16802,168.02,Hayes Valley,7/8/2022,12:00.0,5,5,7/8/2022,09:48.1,6075016802
